id,species,genotype,site,subsystem,tank,rack,qty,size
ade1ef0d-16f9-4d7a-990d-cd76f0aa2142,SH,SH119,Mote Summerland,All Summerland,B1,R876,54,0.25
9987fdb8-38b5-4756-898b-4d5b06f2fdec,AP,AP14,Mote Key Largo,,G10,R16,55,0.25
328f0fb6-1a35-4704-86da-3ab396a356f0,AP,AP82,Mote Key Largo,,G7,R228,55,0.75
67a7c604-4767-4369-9aa8-990373becfb7,AP,AP68,Mote Key Largo,,G7,R209,55,0.5
09f82d66-1dba-4849-ab25-d4d8b6d57f52,ASTREOIDES,PA107,Mote Summerland,All Summerland,G3,R215,55,0.25
3256745b-5321-4c79-ac7f-965274735b93,ASTREOIDES,PA129,Mote Summerland,All Summerland,E6,R1004,55,0.75
ce9b5c7e-6f0e-4aec-a261-616340be9511,OA,OA10,Mote Looe Key [In Situ],,OA-10,R338,55,0
dc0442e1-f00f-42b5-9cc1-7bd4316d936b,OF,OF1004,Mote Summerland,All Summerland,C5,R402,55,0.25
c8fe5054-88ad-4d1d-863c-19f935bc2cb9,OF,OF695,Mote Summerland,All Summerland,F1,R1419,55,0.25
9ae32e13-0b71-4ccf-b92b-9f7f2ca4eec7,OF,OF1105,Mote Islamorada,,G8,R354,55,0.25
c2f7e8df-0b38-461a-822f-a42f147ce93d,OF,OF686,Mote Summerland,All Summerland,E5,R223,55,0.5
fb0f22e3-cbb7-4ab8-9cf5-a48d1e5250c3,OF,OF999,Mote Summerland,All Summerland,D3,R1278,55,0.25
c2a7ee3d-8bdf-4653-9077-d4863e31b04a,PC,PC23,Mote Islamorada [In Situ],,Red50,R43,55,0.75
d4ab6c1b-521c-41bd-a024-a2e14adcfeb2,SH,SH119,Mote Summerland,All Summerland,B1,R1907,55,0.25
2c2b2c6b-893a-4ba0-ba80-bb5d876d60a7,SI,SI79,Mote Looe Key [In Situ],,SI-79,R491,55,0
72266855-b9a3-438e-a9c7-97470673a891,AP,AP14,Mote Key Largo,,G10,R81,56,0.25
10485dd7-e50e-4030-8ebd-a7529a812718,AP,AP63,Mote Key Largo,,G14,R56,56,0.25
a5c5cb22-9d5a-45ea-b9ba-69a980fdc8a9,INTERSEPTA,SI72,Mote Summerland,All Summerland,E4,R66,56,0.25
1e8ddec5-2462-47d5-b3e3-ab0ec0147f46,INTERSEPTA,SI11,Mote Summerland,All Summerland,C5,R1139,56,0.5
01032e4f-8af6-4cdd-9dd3-70e06b19eb0c,OF,OF1006,Mote Summerland,All Summerland,C2,R1188,56,0.75
d17b7470-fdb0-4c35-827a-8bb7557fe27e,OF,OF979,Mote Summerland,All Summerland,F2,R812,56,0.5
46088e6a-07d6-4f46-86f4-5dc467d48cf1,OF,OF686,Mote Summerland,All Summerland,E5,R1192,56,0.5
d3077ec7-9ce1-4029-b821-54a4de736cf1,OF,OF977,Mote Summerland,All Summerland,E2,R703,56,0.5
084f0a3e-a816-4ba8-8f20-6716fc1318b6,OF,OF1106,Mote Summerland,All Summerland,A1,R1809,56,0.75
f2b50c85-06f3-48e8-b4b1-70fbfc7fee4c,PC,PC26,Mote Key Largo,,G6,R343,56,0.25
819d8b1a-9a5b-4983-a114-9abfe97a9b7f,PS,PS31,Mote Summerland,All Summerland,Q9,R1174,56,0.5
d95e106b-1fbc-4e88-97d7-4a41879a4e25,SH,SH119,Mote Summerland,All Summerland,A1,R1004,56,0.75
5649cb53-b0cf-4e56-8a6a-a97a43fca27b,AC,AC50,Mote Islamorada [In Situ],,Blue10,R172,57,0.5
3432602c-bc1a-46e4-bdb2-06af9181f6d4,DL,DL17,Mote Looe Key [In Situ],,DL-17,R311,57,0
98363c7b-cce6-40f3-ad12-146db752248a,FRANKSI,OK1,Mote Summerland,All Summerland,A6,R1623,57,0.25
df9b1c06-8af2-4f5b-9585-e501d0d19042,INTERSEPTA,SI11,Mote Summerland,All Summerland,E3,R621,57,0.25
9ae76e37-14ad-40d0-a4e4-1fd867899b22,OF,OF987,Mote Summerland,All Summerland,E5,R1648,57,0.25
deeb592f-76e3-4679-b9bd-71a468e8feec,OF,OF1002,Mote Islamorada,,G8,R204,57,0.25
88088b3b-9087-4992-82e1-59cb896f98ce,OF,OF677,Mote Summerland,All Summerland,D5,R881,57,0.5
80077565-d49c-4937-b6a1-f52e2b11231a,OF,OF1106,Mote Summerland,All Summerland,A1,R1996,57,0.75
f6716204-336b-43bd-aaa0-ea9a9cb9f9b0,OF,OF999,Mote Summerland,All Summerland,A5,R1193,57,0.25
6c2a3b40-0a0f-4e42-9cba-cd3770522ca6,PC,PC26,Mote Key Largo,,G6,R363,57,0.25
005128f4-15bc-4590-9007-23a5d8fc561e,PC,PC19,Mote Summerland,All Summerland,C4,R974,57,0.25
de965a29-8968-463f-9699-4cf111df0761,PC,PC31,Mote Looe Key [In Situ],,PC-31,R441,57,0
8ef113c1-b2a5-45db-ba0d-e1cdf0d117c7,PS,PS49,Mote Summerland,All Summerland,A6,R1603,57,0.25
ba176556-2dbd-4e44-8a2f-e246f75988d2,SIDEREA,SS40,Mote Summerland,All Summerland,C2,ISLA108,57,0.25
b5cc5bb3-11b4-4be7-afd4-2cab638f9790,AP,AP99,Mote Key Largo,,G14,R231,58,0.25
53c9caf2-58d2-46bd-8f40-41c74d172d2f,AP,AP110,Mote Key Largo,,G16,R91,58,0.5
4b5d3ce3-7cf7-4c39-8c0a-36b62aff9342,ASTREOIDES,PA129,Mote Summerland,All Summerland,C5,R849,58,1
210980ef-8c95-4db3-8db1-c02ae0db77d0,ASTREOIDES,PA26,Mote Summerland,All Summerland,D2,R1422,58,0.25
750882e3-5606-4756-9559-67773ec651d1,CN,CN73,Mote Islamorada [In Situ],,Red61,R84,58,0.75
910130e5-d308-4d92-a922-d5b54fabaa05,DS,DS6,Mote Summerland,All Summerland,E1,R40,58,0.25
a2ed120a-5fe6-467c-a47b-94c51c893ad9,FRANKSI,OK1,Mote Summerland,All Summerland,A1,R1855,58,0.75
32bd55ca-f6ba-40d1-a2af-460d48c81b08,MC,MC57,Mote Summerland,All Summerland,F4,R1033,58,0.5
0d6f1726-26e3-4760-a165-f2485337e54d,OF,OF999,Mote Summerland,All Summerland,D4,R1117,58,0.5
6a0e722c-ff0e-4b19-99f4-2d6d7ebb872f,OF,OF1022,Mote Islamorada,,G7,R178,58,0.25
e2114a3f-9208-4fcf-a0b3-ca0cb90f4c95,OF,OF976,Mote Summerland,All Summerland,F2,R1091,58,
337ede2d-dd8d-4044-b389-e8fce6e74800,OF,OF61,Mote Summerland,All Summerland,B5,R1673,58,0.25
22dd4aa7-345c-4c42-a82a-f463ac7c8b83,AC,AC94,Mote Looe Key [In Situ],,AC-94,R413,59,0.25
ce781feb-7d0b-4ef1-b959-d2c4b807e029,AC,AC2516,Mote Sand Key [In Situ],,CU-038,R14,59,0
7aac2d58-1dc1-4c0a-a7bb-0ac502238d38,AP,AP124,Mote Key Largo,,G10,R70,59,0.25
3a9d024d-eb54-4d24-9f7d-e672cf234f0e,AP,AP14,Mote Key Largo,,G10,R7,59,0.25
227ef22a-0c9f-44cf-898c-210a97f1400e,AP,AP110,Mote Key Largo,,G16,R314,59,0.5
a0642529-4666-433c-b3eb-cae59f240c1d,AP,AP110,Mote Key Largo,,G16,R406,59,0.25
867e3940-a465-4d39-ba8d-8bc2043582bf,ASTREOIDES,PA73,Mote Summerland,All Summerland,A2,R1653,59,0.25
6e828a00-440e-4bf5-8ce6-32739e9091d5,ASTREOIDES,PA129,Mote Summerland,All Summerland,C5,R458,59,0.25
2553d82b-d179-4fc8-8366-c2c88fb1054a,INTERSEPTA,SI13,Mote Summerland,All Summerland,C5,R17,59,0.25
f96f7fd5-1ed8-4790-abcf-3fb2eacf37e6,MC,MC13,Mote Summerland,All Summerland,F1,R961,59,0.25
9316449b-803a-4196-adce-93e71c9fd762,MC,MC13,Mote Summerland,All Summerland,F1,R961,59,0.25
303dd4fb-e33f-4c02-b891-fc75151d3055,MC,MC13,Mote Summerland,All Summerland,F1,R961,59,0.25
59bac30d-8704-45a9-bf3c-8dc2594ea1ff,OF,OF773,Mote Summerland,All Summerland,E3,R1548,59,0.5
dc88bb7e-c15c-4588-aaa2-26f47053e3db,OF,OF999,Mote Summerland,All Summerland,D3,R1066,59,0.25
f188d232-779e-4189-a00c-6484feb48cc3,OF,OF1035,Mote Summerland,All Summerland,F5,R640,59,0.25
9e76390c-53a0-4679-93c5-5dd297741149,OF,OF701,Mote Summerland,All Summerland,A3,R1315,59,0.25
ba95ebbd-1844-41d5-a175-105bf7da27c9,PC,PC16,Mote Summerland,All Summerland,E5,R1180,59,0.75
57b8a1ba-21d2-4fd8-8ad9-7637b8f1c292,AC,AC31,Mote Sand Key [In Situ],,31,R15,60,0
97d247cb-f02b-41df-91f7-a3f38eb0e6cf,AP,AP37,Mote Key Largo,,G17,R218,60,0.5
1f833096-8a40-4c1f-8772-632975eeb88c,AP,AP124,Mote Key Largo,,G12,R164,60,0.25
cac6afc6-1f27-4cc3-a96f-9823ffad3d8f,AP,AP26,Mote Key Largo,,G12,R167,60,0.25
7507b3d9-7614-40e3-8ac3-1845f1af7378,AP,AP7,Mote Key Largo,,G12,R263,60,0.5
1f2d0424-1bcd-4569-b48d-2fd5c4821fc0,AP,AP124,Mote Key Largo,,G12,R273,60,0.25
5e707f06-f33b-4025-8be2-36a58ee172aa,AP,AP96,Mote Key Largo,,G7,R288,60,0.25
3c6b6274-746d-4347-b379-b54a128bd715,AP,AP120,Mote Key Largo,,G12,R97,60,0.5
5fcba216-497b-4412-b839-014225286966,AP,AP37,Mote Key Largo,,G12,R203,60,0.75
6504a549-43dd-4b5b-9600-274cd405348c,AP,AP23,Mote Key Largo,,G12,R95,60,0.5
90258d3a-b976-4dfb-9c19-f461e5603427,AP,AP53,Mote Key Largo,,G17,R53,60,0.5
c6d5583d-efc7-4cbc-af64-216de43fd42c,AP,AP7,Mote Key Largo,,G12,R246,60,0.25
8be1623e-2bfa-4ee0-8728-f1d77aa28720,AP,AP120,Mote Key Largo,,G12,R310,60,0.5
205c71ae-89e1-4cd6-806a-93dd35825e03,AP,AP23,Mote Key Largo,,G12,R245,60,0.75
acde3fa9-154f-4903-9912-b90a61d5336c,ASTREOIDES,PA129,Mote Summerland,All Summerland,C5,R827,60,0.25
f8f25005-0a85-446c-ad8c-f5f40a6b97d3,ASTREOIDES,PA129,Mote Summerland,All Summerland,E6,R599,60,0.75
7d8dc703-e889-43c5-a028-54e8c93c998e,ASTREOIDES,PA129,Mote Summerland,All Summerland,E6,R801,60,0.75
11f7c345-8286-4a9a-aa16-c805b54377f8,ASTREOIDES,PA129,Mote Summerland,All Summerland,E6,R1073,60,0.25
d6ff3194-253f-4a47-a87c-0a0fd99b9081,ASTREOIDES,PA50,Mote Summerland,All Summerland,D2,R1096,60,0.25
1812e967-4d0a-497e-a983-a1ff7090da4d,ASTREOIDES,PA50,Mote Summerland,All Summerland,D2,R1003,60,0.25
834d3575-d3b7-4f9b-9fe1-ba369ee824c6,CN,CN63,Mote Islamorada [In Situ],,Red79,R217,60,0.75
7e231406-7609-42d6-b862-1ff0c6f3455b,DL,DL3,Mote Summerland,All Summerland,B2,R515,60,0.25
a3cb6aa8-ccc3-4141-bb21-125480802ea7,INTERSEPTA,SI13,Mote Summerland,All Summerland,D2,R1393,60,0.25
0c05ef09-d485-4ed0-b13a-678c187e25cb,INTERSEPTA,SI13,Mote Summerland,All Summerland,E6,R8,60,0.5
a903ba2a-6f33-4764-8f1b-56892c40d090,INTERSEPTA,SI13,Mote Summerland,All Summerland,D2,R1127,60,0.5
9b28ae04-e469-4783-8343-2d5ccd3ffbcd,MC,MC60,Mote Summerland,All Summerland,E1,R1398,60,0.25
d87c1dbe-60c0-42ca-a722-eaf2c2eec890,OF,OF1004,Mote Summerland,All Summerland,E5,R994,60,0.5
8b9b5805-e2ec-444c-80b5-a5e7c60e9018,OF,OF987,Mote Summerland,All Summerland,E6,R927,60,0.5
3aa19539-5c4d-4929-8bab-bbb539d2ac7f,OF,OF1027,Mote Islamorada,,G7,R147,60,0.5
02ba2775-1d54-4136-a183-12b346a0c47a,OF,OF1027,Mote Islamorada [In Situ],,Red83,R26,60,0.75
eec5e270-2f94-436f-9c75-170a1ffab44c,OF,OF1022,Mote Islamorada,,G7,R30,60,0.25
cff47dcc-4f4c-43d0-bc6b-867f827faf8d,OF,OF1035,Mote Summerland,All Summerland,D1,R1624,60,0.5
1df23a3b-1f89-4a44-baae-fff3a40416ef,OF,OF1043,Mote Summerland,All Summerland,D5,R869,60,0.25
305b9895-8fc8-4e54-b3a5-29e7dc56dfcd,OF,OF993,Mote Summerland,All Summerland,B2,R1800,60,0.25
6db78852-86f1-47f0-abec-b102c4aa27db,OF,OF983,Mote Summerland,All Summerland,B1,R762,60,0.25
2f41374d-f060-415f-91e9-ea4ac2dfdfef,PA,PA406,Mote Summerland,All Summerland,A3,R1678,60,0.25
769f401d-9dba-4959-a3bf-19f098d6150d,PC,PC46,Mote Key Largo,,G6,R276,60,0.5
d7f686d4-2b83-4a7f-be52-5940cf9a3f9a,PC,PC26,Mote Key Largo,,G6,R18,60,0.25
f8bf893b-4dfc-4df5-adfa-9266a055cdee,PC,PC26,Mote Key Largo,,G6,R359,60,0.25
5cbb9730-b1ff-4b43-a494-b54021569d4a,PC,PC26,Mote Key Largo,,G6,R370,60,0.25
0fb42e2a-ec7f-4549-97ba-ef86d15b075a,PC,PC50,Mote Key Largo [In Situ],,Unassigned,R145,60,0.25
979aa947-c824-41c0-9612-2e362c39323e,PS,PS9,Mote Summerland,All Summerland,D3,R1527,60,0.5
0b473e7c-5331-4a6f-a8fc-c69c4dc18d47,AP,AP126,Mote Key Largo,,G4,R315,61,0.5
9b01500c-62c5-469c-91c4-bc9df751d665,AP,AP23,Mote Islamorada,,G7,R306,61,0.25
0f28f0f9-fd2c-40fe-b8a9-b594a5477819,DL,DL3,Mote Summerland,All Summerland,B2,R1671,61,0.25
f06e7b16-85a7-4f06-8ea5-901f88c89a26,INTERSEPTA,SI257,Mote Islamorada [In Situ],,Red59,R36,61,0.25
7733ad30-4dbd-49fa-9161-2a79c2b5126c,MC,MC127,Mote Looe Key [In Situ],,MC-126/127,R94,61,0
bd43a5fc-890d-42ba-a607-ff6c331e757b,OF,OF1002,Mote Islamorada,,G12,R166,61,0.25
826d985c-d59c-4f54-8eb1-4065f36ad1e3,OF,OF986,Mote Islamorada,,G11,R152,61,0.5
b5f40067-cede-4979-a1cd-77cc76acbec1,OF,OF100,Mote Islamorada,,G11,R104,61,0.5
0641abe1-48bb-46c9-a930-0797d51f8908,OF,OF1040,Mote Islamorada,,G12,R32,61,0.5
aa602c08-0e74-400f-8124-0b8be951effe,OF,OF999,Mote Summerland,All Summerland,A1,R1000,61,0.25
b92a3947-1a5d-4738-8dcb-6dd2129341ed,OF,OF1106,Mote Summerland,All Summerland,A1,R1795,61,0.75
bb6b436e-2fee-4398-a26d-d491f825adef,OF,OF932,Mote Islamorada [In Situ],,Red87,R114,61,0.75
8a966455-976f-48a1-8203-2b55ffeabd07,OF,OF1040,Mote Islamorada,,G7,R335,61,0.5
1a15a77e-fbc6-4d93-b3a1-6a6d1e9264e8,OF,OF1037,Mote Islamorada,,G7,R232,61,0.5
395bb011-2acb-41e9-9c51-c30657886bda,OF,OF1037,Mote Islamorada,,G11,R46,61,0.5
fef5309c-866f-4b81-8b8c-1ba1eb4205d6,OF,OF801,Mote Summerland,All Summerland,A5,R1580,61,0.25
53d00cfc-ebe5-4c46-af7f-6f0bde1be4b8,OF,OF1036,Mote Islamorada,,G12,R202,61,0.5
f07e0154-8fb3-496f-9da7-e6ec5cf3105b,OF,OF980,Mote Summerland,All Summerland,F4,R1099,61,0.5
35141cba-109b-4bb2-be4f-a8fa5444cd15,OF,OF999,Mote Summerland,All Summerland,A1,R1148,61,0.25
be34f83e-f46b-4feb-9d8f-d768147a951a,OF,OF1112,Mote Islamorada,,G1,R369,61,0.5
013ac46d-acfa-4e6b-a064-658bd9b05d1e,OF,OF1113,Mote Islamorada,,G1,R277,61,0.5
8f4f7082-b61f-4ffd-8f48-18c3858003ec,OF,OF1112,Mote Islamorada,,G1,R28,61,0.5
31fa7999-60d8-409e-9d92-944672cf0c0a,OF,OF1112,Mote Islamorada,,G1,R273,61,0.5
9d0a30c8-a95b-47f8-8796-638aeef19fcb,OF,OF1040,Mote Islamorada,,G11,R162,61,0.5
3aaed52b-8b8e-4f4b-b819-de2c5f3316e3,OF,OF1112,Mote Islamorada,,G1,R290,61,0.5
1363eba3-2c0a-4355-8a3b-0789f5599da7,PC,PC31,Mote Key Largo,,G6,R23,61,0.5
d92f781f-825b-443a-99ef-f8c9f2ab35f0,PC,PC15,Mote Looe Key [In Situ],,PC-15,R409,61,0
335f84fd-5232-4c28-8016-418a22cc95eb,PS,PS36,Mote Summerland,All Summerland,E2,R829,61,1
7518cf7d-55e1-4dae-a643-c2691054afbf,PS,PS1,Mote Summerland,All Summerland,B2,R1204,61,0.25
49a27a12-4ee6-4876-b607-44b923cf56cb,PS,PS49,Mote Summerland,All Summerland,B2,R2016,61,0.25
97e52067-2b95-464a-b571-21b3ab3b0786,SH,SH119,Mote Summerland,All Summerland,A1,R1379,61,0.75
271a4779-f33e-4041-b1b5-6f0384b8b4d6,AP,AP76,Mote Key Largo,,G17,R206,62,0.5
6cd43819-b65d-49e0-9101-9559fd6ebc13,CN,CN51,Mote Islamorada [In Situ],,Red61,R84,62,0.75
b1a1eaa6-0a71-4f86-89bb-11a06e947aed,DL,DL269,Mote Islamorada [In Situ],,Red51,R75,62,0.75
98463f17-4a01-42b2-9ed7-df351d8c972d,INTERSEPTA,SI13,Mote Summerland,All Summerland,F5,R1392,62,0.25
ace72709-71f5-45a0-9716-2545424962b8,OF,OF986,Mote Islamorada,,G12,R118,62,0.25
5a35bc33-b026-43eb-83f0-e6b6e8576485,OF,OF985,Mote Summerland,All Summerland,B2,R814,62,0.25
bc6ceccc-6018-46d8-93d1-c4d75441945d,OF,OF995,Mote Islamorada [In Situ],,Red96,R149,62,0.75
303f1831-1270-4476-99ff-5dd4f970d091,OF,OF1005,Mote Summerland,All Summerland,A5,R811,62,0.25
d7a8006a-c091-4d2a-b7cf-619544f31e6f,PC,PC24,Mote Key Largo,,G6,R353,62,0.5
94749931-1b64-4ef6-bb77-0f07a45be690,PC,PC34,Mote Looe Key [In Situ],,PC-34,R444,62,0
6985492e-5e47-4727-b94d-9f7326871dd4,ASTREOIDES,PA55,Mote Summerland,All Summerland,F1,R1207,63,0.25
b6f96cdc-9634-4d4e-9d43-ea8cdc6bde27,ASTREOIDES,PA55,Mote Summerland,All Summerland,F1,R1154,63,0.25
d8033f5b-756c-498f-aba4-80c372cb1b96,MC,MC202,Mote Islamorada [In Situ],,Red53,R6,63,1
a03bf335-129a-4a1f-8b43-5c59990c533c,OF,OF1002,Mote Summerland,All Summerland,C4,R668,63,0.25
32757a4d-7d93-4226-8da2-647a4d876e3b,OF,OF700,Mote Summerland,All Summerland,F1,R1254,63,0.25
5d213d71-0201-4003-a395-ac65fe902d37,OF,OF775,Mote Summerland,All Summerland,D5,R252,63,0.25
d01083c2-f0a2-4dd0-95c4-2824a25ba32a,OF,OF1106,Mote Summerland,All Summerland,A1,R1172,63,0.75
21dbc92f-7f9a-4c5f-8bdc-9791e3aa9cd3,OF,OF1041,Mote Islamorada,,G12,R84,63,0.5
690850cf-225a-41fb-81c7-53e3ae1da6b5,PS,PS6,Mote Summerland,All Summerland,E3,R855,63,0.5
659bceda-a62d-4f73-a00c-bade6941f95e,AC,AC77,Mote Looe Key [In Situ],,AC-77,R379,64,0
1a73adc9-c1f3-4c88-a981-222ba6d62fe9,AP,AP23,Mote Islamorada,,Unassigned,R21,64,0
91d4454d-7925-436e-9e3d-99cea8f33f2a,MC,MC60,Mote Summerland,All Summerland,B1,R1949,64,0.25
b864fa30-b72e-448f-8305-ca9b08f86880,OF,OF920,Mote Summerland,All Summerland,F1,R833,64,0.25
9e570839-e3da-4cda-925f-f82622e5da30,AC,AC1,Mote Key Largo [In Situ],,Green91,R76,65,0
b64e3807-5dae-4247-9ae4-45a729c01d4f,ASTREOIDES,PA113,Mote Summerland,All Summerland,D2,R860,65,0.25
57983395-ef02-4171-82b7-0a2c9bf9e68b,OF,OF457,Mote Summerland,All Summerland,A2,R1645,65,0
089f5f34-f2ee-46a7-bbf2-2d8930c7783c,OF,OF100,Mote Islamorada,,G11,R207,65,0.5
5edac36c-9a23-400b-8ae0-11cd4fc19d7b,OF,OF993,Mote Summerland,All Summerland,E1,R1968,65,0.25
f3583860-0077-4bc2-a0fe-286e0191f32c,PC,PC21,Mote Key Largo [In Situ],,Blue95,R65,65,0.25
7680b769-0124-48e3-9add-4e9145c35dae,PS,PS17,Mote Summerland,All Summerland,C4,R1539,65,0.25
ece9b6c4-e012-468b-b4c3-8a7f308e653f,PS,PS6,Mote Summerland,All Summerland,C4,R1403,65,0.25
ab106557-b5f0-467c-9896-44380f557ded,ASTREOIDES,PA47,Mote Summerland,All Summerland,E4,R655,66,0.25
86367d15-d8ea-4f3e-8e8f-9784af7a87f3,MC,MC59,Mote Summerland,All Summerland,E3,R1456,66,0.25
10b07a83-adb2-458a-86f9-0a3f6572322a,OF,OF988,Mote Summerland,All Summerland,F4,R1942,66,0.75
07fb065c-e5e0-4ac0-bb5d-f47129ff4142,OF,OF999,Mote Summerland,All Summerland,D4,R840,66,0.5
18afca0f-3a91-4e34-bf76-d255c9033273,PC,PC30,Mote Looe Key [In Situ],,PC-30,R440,66,0
6d9260ef-dd05-4937-ad19-b5abab7c30ab,ASTREOIDES,PA106,Mote Summerland,All Summerland,E4,R1640,67,0.25
11ed1725-aa4d-4467-bfbf-f8634524c7cc,OF,OF963,Mote Summerland,All Summerland,H7,R180,67,
51c79af6-8c04-4af9-bb25-f3fa2617a988,OF,OF980,Mote Summerland,All Summerland,A3,R847,67,0.25
7ef53687-0f8a-4799-ad23-2604caa63a33,OF,OF61,Mote Summerland,All Summerland,A5,R868,67,0.25
b76d1e3c-dccd-46eb-b8e6-c4f0e5682007,OF,OF1035,Mote Looe Key [In Situ],,OF-1035,R210,67,0
4726bb8e-e1ee-49c7-8670-f35255dc35fe,SH,SH119,Mote Summerland,All Summerland,A1,R1777,67,0.75
b1d46625-fbe2-4abc-bd05-539aba091707,CN,CN31,Mote Looe Key [In Situ],,CN-7/31,R363,68,0
7c062211-f397-4895-bce8-665483f83de9,DL,DL70,Mote Islamorada,,G8,R19,68,0.5
02e01b10-318b-4edc-abd2-c8fbce36975e,INTERSEPTA,SI13,Mote Summerland,All Summerland,D2,R2020,68,0.25
1be38f7e-259f-4514-85c6-75486da9027d,OF,OF697,Mote Summerland,All Summerland,D5,R945,68,0.25
0766c444-f9a7-49d9-b2f4-29d51179f05d,OF,OF775,Mote Summerland,All Summerland,D5,R686,68,0.5
b12ec740-adac-411d-9c26-de1e18ce6746,PC,PC45,Mote Key Largo [In Situ],,Red04,R22,68,0.75
d134a67c-daea-486b-bb07-aed7722760fb,SIDEREA,SS83,Mote Summerland,All Summerland,C2,ISLA133,68,0.25
01a0d1f3-178c-4ef8-b127-0a28cbbfbf30,MC,MC94,Mote Looe Key [In Situ],,MC-94,R47,69,1
24c96945-386c-4de5-a179-e4b1a81ea029,MC,MC127,Mote Summerland,All Summerland,A5,R1840,69,0.25
36383eb1-fe1d-4ee5-9ea7-e00af4ee2cb9,PC,PC20,Mote Key Largo [In Situ],,Blue61,R146,69,0.5
17f917b2-753d-4edd-8bf3-982491720bbb,SIDEREA,SS95,Mote Looe Key [In Situ],,SS-95,2,69,0.75
2507c70e-8498-42ca-a878-f84c51b7b973,AC,AC0,Mote Key Largo [In Situ],,Blue34,R30,70,
c291f6bf-bf70-4a8f-beb4-a585d67f531e,AC,AC7,Mote Islamorada [In Situ],,Red15,R5,70,0.25
722745ca-7093-4f84-af6e-28a673fe4560,AC,AC2502,Mote Looe Key [In Situ],,AC-2502,R38,70,0.25
fbcdc032-3a37-4607-adb6-324e23e55444,ASTREOIDES,PA106,Mote Summerland,All Summerland,E4,R1241,70,0.25
daa75ac5-b72a-436f-bdbe-c355890db628,ASTREOIDES,PA111,Mote Summerland,All Summerland,E4,R1680,70,0.25
e7e28131-6a63-4427-b5f4-2486bfb8a909,INTERSEPTA,SI13,Mote Summerland,All Summerland,F5,R1065,70,0.25
7397c76b-5f8d-4018-8e8c-d91eb228f744,INTERSEPTA,SI13,Mote Summerland,All Summerland,D2,R1258,70,0.5
4f3db46d-5026-450a-ac70-7f1d817de55d,MC,MC106,Mote Summerland,All Summerland,A3,R45,70,0.25
c11dfba3-b7fe-4706-ba1a-05418f4cf107,OF,OF773,Mote Summerland,All Summerland,E3,R1560,70,0.25
83edc8e2-0bd8-4c7b-9619-1adb9a730bb7,OF,OF1035,Mote Summerland,All Summerland,A6,R2000,70,0.5
1f9e7f73-0405-496b-851a-5915d3aacdd2,OF,OF3,Mote Summerland,All Summerland,A6,R1632,70,0.25
fedc37e0-3062-4bf9-9ac7-4d49061c9f32,OF,OF988,Mote Summerland,All Summerland,E1,R2004,70,0.25
68ed3619-7d02-44b8-b55f-1cb3b662cd49,OF,OF985,Mote Summerland,All Summerland,A5,R1178,70,0.25
99d3fd16-e043-4e87-a183-22c285eacc10,PA,PA403,Mote Summerland,All Summerland,E1,R1639,71,0.25
0aef6173-fec3-4e78-ab82-62ed7feb9367,PS,PS8,Mote Summerland,All Summerland,F5,R1382,72,0.25
c9268703-26bb-4f16-8ddf-2c3d18fd64c1,SS,SS160,Mote Looe Key [In Situ],,SS-99/160,R513,72,0
b0c219e0-a5ee-4022-985f-11cd95522c4c,AC,AC8,Mote Islamorada [In Situ],,Blue09,R32,73,0.75
893efe53-bf72-4d3e-9f8a-613b58c0a181,MC,MC75,Mote Looe Key [In Situ],,MC-75,R46,73,1
10b408da-4ba7-44bb-b16c-2025e4263992,OF,OF668,Mote Summerland,All Summerland,F1,R1768,73,0.25
e26e6fc5-286a-481a-8fa3-a468c7b52d0f,OF,OF956,Mote Islamorada [In Situ],,Red42,R35,73,0.75
14286855-ae0f-47aa-9efb-63681544592b,MC,MC71,Mote Looe Key [In Situ],,MC-71,R43,74,1
8381a059-f7a4-438b-ade8-16a8e6303c73,OF,OF1015,Mote Islamorada [In Situ],,Red43,R141,74,0.75
c73423f5-ed4d-45bf-bc83-b05e40332b63,AC,AC2627,Mote Sand Key [In Situ],,RD-2,R7,75,0
bdc90e1b-10b7-4b0d-901d-a2d3bf2a1c3f,AC,AC10,Mote Sand Key [In Situ],,10,R8,75,0
a562c546-f43c-48f0-87ff-7818735abb85,CN,CN30,Mote Looe Key [In Situ],,CN-8/30,R681,75,0
697a1d86-c72f-40ab-b80e-bb79591db450,PC,PC23,Mote Looe Key [In Situ],,PC-23,R438,75,0
e6b77c44-0cf7-4fc6-b140-3636511214e9,AP,AP14,Mote Key Largo [In Situ],,Blue42,R372,76,0.25
820b1ce9-d759-4da3-822d-8d6e80df3735,DL,DL0,Mote Looe Key [In Situ],,2021 SR,R391,76,0
6490dbbe-a373-4165-9bb8-ee8ff36447d9,PC,PC28,Mote Looe Key [In Situ],,PC-28,R439,76,0
40e53bdf-388e-491b-b3b8-ef422c18deef,AC,AC2528,Mote Looe Key [In Situ],,AC-2528,R58,77,0.25
9f966e5a-daa1-496f-930a-1fb47c4b70b4,AC,AC2651,Mote Looe Key [In Situ],,AC-2651,R161,78,0
2144cc21-86b6-4198-8682-7a25a8a58ed3,OF,OF1016,Mote Islamorada [In Situ],,Red41,R40,78,0.75
1f5eb9ea-f685-4b9d-b0e8-961cee53ce7f,OF,OF930,Mote Islamorada [In Situ],,Red44,R158,78,0.5
